,zespol,slupek,nazwa_zespolu,id_ulicy,szer_geo,dlug_geo,kierunek,obowiazuje_od
7560,6401,02,Palmiry,1229,52.366620,20.778010,,2023-10-14 00:00:00.0
7561,6401,71,Palmiry,3537,52.364515,20.776537,______________________________,2023-10-14 00:00:00.0
7562,6402,01,Pociecha,null,52.325735,20.761916,null,2023-10-14 00:00:00.0
7563,6402,02,Pociecha,null,52.325676,20.762077,null,2023-10-14 00:00:00.0
7564,6407,01,Łomianki-Centrum,2526,52.340164,20.889169,Wiślana,2023-10-14 00:00:00.0
7565,6407,02,Łomianki-Centrum,2526,52.339728,20.890891,Kościół,2023-10-14 00:00:00.0
7566,6411,01,Ogrodowa,2526,52.347835,20.865386,---------- ŁOMIANKI ----------,2023-10-14 00:00:00.0
7567,6411,02,Ogrodowa,2526,52.347510,20.866688,Graniczka,2023-10-14 00:00:00.0
7568,6601,01,Plac Wilsona,null,52.269428,20.983781,null,2023-10-14 00:00:00.0
7569,6601,02,Plac Wilsona,null,52.269132,20.984706,null,2023-10-14 00:00:00.0
7570,6602,01,Marymont,null,52.271760,20.971557,null,2023-10-14 00:00:00.0
7571,6602,02,Marymont,null,52.271456,20.972540,null,2023-10-14 00:00:00.0
7572,6603,01,Słodowiec,null,52.277113,20.959649,null,2023-10-14 00:00:00.0
7573,6603,02,Słodowiec,null,52.276587,20.960569,null,2023-10-14 00:00:00.0
7574,6604,01,Stare Bielany,null,52.282140,20.948776,null,2023-10-14 00:00:00.0
7575,6604,02,Stare Bielany,null,52.281536,20.949891,null,2023-10-14 00:00:00.0
7576,6605,01,Wawrzyszew,null,52.286604,20.939053,null,2023-10-14 00:00:00.0
7577,6605,02,Wawrzyszew,null,52.286076,20.940006,null,2023-10-14 00:00:00.0
7578,6606,01,Młociny,null,52.291028,20.929444,null,2023-10-14 00:00:00.0
7579,6606,02,Młociny,null,52.290961,20.929381,null,2023-10-14 00:00:00.0
7580,6624,01,Buraków,1843,52.322697,20.911482,Park Młociński,2023-10-14 00:00:00.0
7581,6624,02,Buraków,2526,52.322974,20.911685,POLMO,2023-10-14 00:00:00.0
7582,6624,03,Buraków,null,52.324145,20.910669,null,2023-10-14 00:00:00.0
7583,6624,04,Buraków,2526,52.324145,20.910669,11 Listopada,2023-10-14 00:00:00.0
7584,6625,01,Brukowa,0238,52.329209,20.902838,Buraków,2023-10-14 00:00:00.0
7585,6626,01,POLMO,2526,52.331287,20.902208,Brukowa,2023-10-14 00:00:00.0
7586,6626,02,POLMO,2526,52.331735,20.901907,Lwowska,2023-10-14 00:00:00.0
7587,6627,01,Lwowska,2526,52.333867,20.899327,POLMO,2023-10-14 00:00:00.0
7588,6627,02,Lwowska,2526,52.334336,20.898994,Łomianki-Szkoła,2023-10-14 00:00:00.0
7589,6628,01,Łomianki-Szkoła,2526,52.337240,20.895605,Lwowska,2023-10-14 00:00:00.0
7590,6628,02,Łomianki-Szkoła,2526,52.337831,20.895072,Łomianki-Centrum,2023-10-14 00:00:00.0
7591,6629,02,Pilcha,0160,52.346363,20.872424,Weteranów,2023-10-14 00:00:00.0
7592,6630,01,Weteranów,0160,52.350082,20.875589,"Armii ""Poznań""",2023-10-14 00:00:00.0
7593,6630,02,Weteranów,0160,52.350352,20.875888,Kiełpin-Cmentarz,2023-10-14 00:00:00.0
7594,6631,01,Kiełpin-Cmentarz,1958,52.352419,20.875464,Weteranów,2023-10-14 00:00:00.0
7595,6631,02,Kiełpin-Cmentarz,1958,52.352820,20.874997,Kiełpin,2023-10-14 00:00:00.0
7596,6632,01,Kiełpin,1958,52.354913,20.869489,Kiełpin-Cmentarz,2023-10-14 00:00:00.0
7597,6632,02,Kiełpin,1958,52.355217,20.868695,KMŁ,2023-10-14 00:00:00.0
7598,6633,01,KMŁ,1958,52.356773,20.864480,Kiełpin,2023-10-14 00:00:00.0
7599,6633,02,KMŁ,1958,52.358471,20.860803,Koszałka Opałka,2023-10-14 00:00:00.0
7600,6634,01,Koszałka Opałka,1958,52.360270,20.856519,KMŁ,2023-10-14 00:00:00.0
7601,6634,02,Koszałka Opałka,1958,52.360725,20.855582,Dziekanów Polski Wschód,2023-10-14 00:00:00.0
7602,6634,51,Koszałka Opałka,null,52.359751,20.857701,null,2023-10-14 00:00:00.0
7603,6635,01,Dziekanów Polski Wschód,1958,52.361964,20.852607,Koszałka Opałka,2023-10-14 00:00:00.0
7604,6635,02,Dziekanów Polski Wschód,1958,52.362803,20.850827,Dziekanów Polski Centrum,2023-10-14 00:00:00.0
7605,6636,01,Dziekanów Polski Centrum,1958,52.365883,20.843756,Dziekanów Polski Wschód,2023-10-14 00:00:00.0
7606,6636,02,Dziekanów Polski Centrum,1958,52.366015,20.843565,Podróżna,2023-10-14 00:00:00.0
7607,6637,01,Dziekanów Polski Zachód,1958,52.367699,20.838724,Dziekanów Polski Centrum,2023-10-14 00:00:00.0
7608,6637,02,Dziekanów Polski Zachód,1958,52.368377,20.836019,Dziekanów Nowy Wschód,2023-10-14 00:00:00.0
7609,6637,52,Dziekanów Polski Zachód,null,52.368644,20.835328,null,2023-10-14 00:00:00.0
7610,6638,01,Dziekanów Nowy Wschód,1958,52.370372,20.829007,Dziekanów Polski Zachód,2023-10-14 00:00:00.0
7611,6638,02,Dziekanów Nowy Wschód,1958,52.370664,20.828123,Dziekanów Nowy Zachód,2023-10-14 00:00:00.0
7612,6639,01,Dziekanów Nowy Zachód,1958,52.372394,20.821452,Dziekanów Nowy Wschód,2023-10-14 00:00:00.0
7613,6639,02,Dziekanów Nowy Zachód,1958,52.372636,20.820450,Pieńków-Sklep,2023-10-14 00:00:00.0
7614,6640,01,Pieńków-Sklep,1247,52.374120,20.812830,Dziekanów Nowy Zachód,2023-10-14 00:00:00.0
7615,6640,02,Pieńków-Sklep,1247,52.374352,20.811824,Pieńków-Wieś,2023-10-14 00:00:00.0
7616,6641,01,Podróżna,1753,52.367355,20.837269,Kolejowa,2023-10-14 00:00:00.0
7617,6642,01,Sadowa-Dom Opieki,2572,52.348983,20.827737,Strzelecka,2023-10-14 00:00:00.0
7618,6642,02,Sadowa-Dom Opieki,2572,52.349180,20.826988,Dziekanówek,2023-10-14 00:00:00.0
7619,6643,01,Wędkarska,1213,52.354558,20.844359,Konopnickiej,2023-10-14 00:00:00.0
7620,6643,02,Wędkarska,1213,52.355319,20.842731,Turystyczna,2023-10-14 00:00:00.0
7621,6644,01,Kolejowa,2233,52.357530,20.833098,----------- SADOWA -----------,2023-10-14 00:00:00.0
7622,6644,02,Kolejowa,2233,52.357802,20.833264,------ DZIEKANÓW POLSKI ------,2023-10-14 00:00:00.0
7623,6645,01,Strzelecka,2233,52.352598,20.831089,Kolejowa,2023-10-14 00:00:00.0
7624,6645,02,Strzelecka,2233,52.351381,20.830463,Sadowa-Dom Opieki,2023-10-14 00:00:00.0
7625,6646,01,Pieńków-Wieś,1247,52.375536,20.805893,Pieńków-Sklep,2023-10-14 00:00:00.0
7626,6646,02,Pieńków-Wieś,1247,52.375670,20.805452,Łomna-Las,2023-10-14 00:00:00.0
7627,6647,01,Łomna-Las,1247,52.377014,20.798617,Pieńków-Wieś,2023-10-14 00:00:00.0
7628,6647,02,Łomna-Las,1247,52.377184,20.797978,Łomna-Cmentarz,2023-10-14 00:00:00.0
7629,6648,01,Łomna-Cmentarz,1247,52.379188,20.787400,Łomna-Las,2023-10-14 00:00:00.0
7630,6648,02,Łomna-Cmentarz,1247,52.379261,20.787266,Łomna Wschód,2023-10-14 00:00:00.0
7631,6649,01,Łomna-Kościół,1758,52.379288,20.784022,Łomna-Cmentarz,2023-10-14 00:00:00.0
7632,6649,02,Łomna-Kościół,1758,52.379267,20.783951,Palmiry,2023-10-14 00:00:00.0
7633,6650,01,Łomna Wschód,1247,52.380457,20.783103,Łomna-Cmentarz,2023-10-14 00:00:00.0
7634,6650,02,Łomna Wschód,1247,52.380805,20.782211,Łomna-Szkoła,2023-10-14 00:00:00.0
7635,6651,01,Łomna-Szkoła,1247,52.382455,20.777321,Łomna Wschód,2023-10-14 00:00:00.0
7636,6651,02,Łomna-Szkoła,1247,52.382771,20.776481,Łomna Zachód,2023-10-14 00:00:00.0
7637,6652,01,Łomna Zachód,1247,52.384529,20.771233,Łomna-Szkoła,2023-10-14 00:00:00.0
7638,6652,02,Łomna Zachód,1247,52.385079,20.769675,Cząstków Polski Wschód,2023-10-14 00:00:00.0
7639,6653,01,Cząstków Polski Wschód,1937,52.387681,20.761972,Łomna Zachód,2023-10-14 00:00:00.0
7640,6653,02,Cząstków Polski Wschód,1937,52.387715,20.762018,Cząstków Polski,2023-10-14 00:00:00.0
7641,6654,01,Cząstków Polski,1937,52.389793,20.754941,Cząstków Polski Wschód,2023-10-14 00:00:00.0
7642,6654,02,Cząstków Polski,1937,52.390054,20.753982,Cząstków Mazowiecki,2023-10-14 00:00:00.0
7643,6655,01,Cząstków Mazowiecki,2586,52.391454,20.743339,Cząstków Polski,2023-10-14 00:00:00.0
7644,6655,02,Cząstków Mazowiecki,2586,52.391286,20.742220,Czosnów,2023-10-14 00:00:00.0
7645,6656,01,Czosnów,2526,52.390127,20.733171,Cząstków Mazowiecki,2023-10-14 00:00:00.0
7646,6656,02,Czosnów,2526,52.390485,20.732371,Dębina,2023-10-14 00:00:00.0
7647,6656,03,Czosnów,2526,52.389634,20.734712,droga krajowa nr 7,2023-10-14 00:00:00.0
7648,6657,01,Dębina,1891,52.392107,20.715048,Czosnów,2023-10-14 00:00:00.0
7649,6658,02,11 Listopada,2526,52.326441,20.907757,POLMO,2023-10-14 00:00:00.0
7650,6659,01,Sadowa,3633,52.359415,20.829213,------ DZIEKANÓW POLSKI ------,2023-10-14 00:00:00.0
7651,6659,02,Sadowa,3633,52.359246,20.830446,Poziomkowa,2023-10-14 00:00:00.0
7652,6660,01,Dziekanówek,1213,52.351882,20.817430,Sadowa-Dom Opieki,2023-10-14 00:00:00.0
7653,6660,02,Dziekanówek,1213,52.351415,20.818830,Dziekanówek,2023-10-14 00:00:00.0
7654,6661,01,Poziomkowa,3633,52.363988,20.814916,Sadowa,2023-10-14 00:00:00.0
7655,6661,02,Poziomkowa,3633,52.363892,20.815965,Wiśniowa,2023-10-14 00:00:00.0
7656,6662,01,Wiśniowa,3633,52.370668,20.794033,Poziomkowa,2023-10-14 00:00:00.0
7657,6662,02,Wiśniowa,3633,52.371353,20.792607,Kusocińskiego,2023-10-14 00:00:00.0
7658,6663,01,Kusocińskiego,3633,52.374312,20.782719,Wiśniowa,2023-10-14 00:00:00.0
7659,6663,02,Kusocińskiego,3633,52.375307,20.780445,Firmowa,2023-10-14 00:00:00.0
7660,6663,03,Kusocińskiego,1229,52.373825,20.781356,---------- ŁOMNA -------------,2023-10-14 00:00:00.0
7661,6663,04,Kusocińskiego,1229,52.373880,20.781334,Palmiry,2023-10-14 00:00:00.0
7662,6664,01,Firmowa,3633,52.379146,20.767628,Kusocińskiego,2023-10-14 00:00:00.0
7663,6664,02,Firmowa,3633,52.379469,20.767453,Cicha,2023-10-14 00:00:00.0
7664,6665,01,Cicha,3633,52.383555,20.753852,Firmowa,2023-10-14 00:00:00.0
7665,6665,02,Cicha,3633,52.384287,20.752382,---------- CZOSNÓW -----------,2023-10-14 00:00:00.0
7666,6666,01,Duńska,3636,52.385636,20.737742,droga krajowa nr 7,2023-10-14 00:00:00.0
7667,6666,02,Duńska,3636,52.386381,20.737874,Prosta,2023-10-14 00:00:00.0
7668,6667,01,Prosta,1804,52.375558,20.732886,Duńska,2023-10-14 00:00:00.0
7669,6667,02,Prosta,1804,52.375342,20.731768,Graniczna,2023-10-14 00:00:00.0
7670,6668,01,Graniczna,1804,52.373439,20.723407,---------- CZOSNÓW -----------,2023-10-14 00:00:00.0
7671,6668,02,Graniczna,1804,52.373256,20.722240,Południowa,2023-10-14 00:00:00.0
7672,6669,01,Południowa,1804,52.373402,20.715382,Graniczna,2023-10-14 00:00:00.0
7673,6669,02,Południowa,1804,52.373492,20.713898,Augustówek,2023-10-14 00:00:00.0
7674,6670,01,Augustówek,1804,52.374219,20.699403,Południowa,2023-10-14 00:00:00.0
7675,6670,02,Augustówek,1804,52.374353,20.697725,Jesionka,2023-10-14 00:00:00.0
7676,6671,01,Jesionka,2521,52.374170,20.690549,Augustówek,2023-10-14 00:00:00.0
7677,6671,02,Jesionka,2521,52.374337,20.692429,Szkoła,2023-10-14 00:00:00.0
7678,6672,01,Szkoła,2521,52.373378,20.679447,Jesionka,2023-10-14 00:00:00.0
7679,6672,02,Szkoła,2521,52.373493,20.680660,Dworska,2023-10-14 00:00:00.0
7680,6673,01,Dworska,2521,52.372331,20.666360,Szkoła,2023-10-14 00:00:00.0
7681,6673,02,Dworska,2521,52.372487,20.668029,Janów-Mikołajówka,2023-10-14 00:00:00.0
7682,6674,01,Kampinoska,2521,52.369980,20.651120,Janów-Mikołajówka,2023-10-14 00:00:00.0
7683,6674,02,Kampinoska,2521,52.369392,20.650599,Polnych Kwiatów,2023-10-14 00:00:00.0
7684,6675,01,Polnych Kwiatów,2059,52.363992,20.653354,Kampinoska,2023-10-14 00:00:00.0
7685,6675,02,Polnych Kwiatów,2059,52.364165,20.653662,Szkoła,2023-10-14 00:00:00.0
7686,6676,01,Szkoła,2059,52.360781,20.642134,Polnych Kwiatów,2023-10-14 00:00:00.0
7687,6676,02,Szkoła,2059,52.360405,20.640527,Spacerowa,2023-10-14 00:00:00.0
7688,6677,01,Spacerowa,2010,52.359383,20.635042,Szkoła,2023-10-14 00:00:00.0
7689,6677,02,Spacerowa,2010,52.359647,20.634897,Stokrotki,2023-10-14 00:00:00.0
7690,6678,02,Stokrotki,3634,52.358103,20.626796,Sowia Wola Folwarczna,2023-10-14 00:00:00.0
7691,6678,03,Stokrotki,1239,52.357974,20.627503,Spacerowa,2023-10-14 00:00:00.0
7692,6678,04,Stokrotki,1239,52.358733,20.628898,Sowia Wola Folwarczna,2023-10-14 00:00:00.0
7693,6679,01,Sowia Wola Folwarczna,3634,52.364935,20.629141,Stokrotki,2023-10-14 00:00:00.0
7694,6679,02,Sowia Wola Folwarczna,3634,52.366265,20.629541,Cybulice Duże,2023-10-14 00:00:00.0
7695,6680,01,Cybulice Duże,3634,52.375058,20.629544,Sowia Wola Folwarczna,2023-10-14 00:00:00.0
7696,6680,02,Cybulice Duże,3634,52.376056,20.629694,______________________________,2023-10-14 00:00:00.0
7697,6680,71,Cybulice Duże,3635,52.379862,20.630388,______________________________,2023-10-14 00:00:00.0
7698,6681,01,Janów-Mikołajówka,2521,52.371637,20.660135,Dworska,2023-10-14 00:00:00.0
7699,6681,02,Janów-Mikołajówka,2521,52.371470,20.658600,Kampinoska,2023-10-14 00:00:00.0
7700,6801,01,Kosmowska I,1296,52.250734,20.727852,------ BORZĘCIN MAŁY ---------,2023-10-14 00:00:00.0
7701,6801,02,Kosmowska I,1296,52.250587,20.726935,---------- WIERZBIN ----------,2023-10-14 00:00:00.0
7702,6802,01,Kosmowska II,1296,52.249857,20.719794,------ BORZĘCIN MAŁY ---------,2023-10-14 00:00:00.0
7703,6802,02,Kosmowska II,1296,52.249650,20.718512,---------- WIERZBIN ----------,2023-10-14 00:00:00.0
7704,6803,01,Borzęcin Mały,1296,52.247673,20.709017,Dzikiej Róży,2023-10-14 00:00:00.0
7705,6803,02,Borzęcin Mały,1296,52.247926,20.710176,------- BORZĘCIN DUŻY --------,2023-10-14 00:00:00.0
7706,6804,01,Dzikiej Róży,1296,52.245339,20.698719,Zaborowska,2023-10-14 00:00:00.0
7707,6804,02,Dzikiej Róży,1296,52.245344,20.698354,------- BORZĘCIN DUŻY --------,2023-10-14 00:00:00.0
7708,6806,01,Instytut Ekologii PAN,1257,52.346170,20.857030,Graniczka,2023-10-14 00:00:00.0
7709,6806,02,Instytut Ekologii PAN,1257,52.346475,20.855773,Dziekanów Leśny,2023-10-14 00:00:00.0
7710,6807,01,Graniczka,2526,52.348618,20.862847,Ogrodowa,2023-10-14 00:00:00.0
7711,6807,02,Graniczka,2526,52.348934,20.862238,Instytut Ekologii PAN,2023-10-14 00:00:00.0
7712,6808,01,"Armii ""Poznań""",2526,52.345433,20.872865,ICDS,2023-10-14 00:00:00.0
7713,6808,02,"Armii ""Poznań""",2526,52.346070,20.871186,Ogrodowa,2023-10-14 00:00:00.0
7714,6809,01,ICDS,2526,52.343878,20.877607,Wiślana,2023-10-14 00:00:00.0
7715,6809,02,ICDS,2526,52.344183,20.877060,"Armii ""Poznań""",2023-10-14 00:00:00.0
7716,6810,01,Kościół,2526,52.341862,20.883887,Wiślana,2023-10-14 00:00:00.0
7717,6810,02,Kościół,2526,52.342430,20.882451,ICDS,2023-10-14 00:00:00.0
7718,6811,01,Wiślana,2532,52.338799,20.892020,Piaskowa,2023-10-14 00:00:00.0
7719,6812,01,Nowe Babice,1790,52.242023,20.846606,Wieruchów,2023-10-14 00:00:00.0
7720,6812,02,Nowe Babice,1790,52.242402,20.846992,-------- STARE BABICE --------,2023-10-14 00:00:00.0
7721,6814,01,Izabelińska,2926,52.267859,20.829595,Osiedlowa,2023-10-14 00:00:00.0
7722,6814,02,Izabelińska,2926,52.269326,20.831327,Zagłoby,2023-10-14 00:00:00.0
7723,6815,01,Zagłoby,2031,52.282994,20.832698,-------- STARE BABICE --------,2023-10-14 00:00:00.0
7724,6815,02,Zagłoby,2031,52.283330,20.832290,Sapiehy,2023-10-14 00:00:00.0
7725,6816,01,Sapiehy,2031,52.285494,20.829530,Zagłoby,2023-10-14 00:00:00.0
7726,6816,02,Sapiehy,2031,52.286222,20.829045,3 Maja,2023-10-14 00:00:00.0
7727,6817,01,Kampinos,1633,52.267712,20.462591,Chopina,2023-10-14 00:00:00.0
7728,6818,02,Niepokalanowska,0337,52.268017,20.464093,---------- WIEJCA ------------,2023-10-14 00:00:00.0
7729,6819,01,Wiejca III,0337,52.263590,20.485135,--------- KAMPINOS -----------,2023-10-14 00:00:00.0
7730,6819,02,Wiejca III,0337,52.263384,20.486952,------- WILKOWA WIEŚ ---------,2023-10-14 00:00:00.0
7731,6820,01,Wiejca II,0337,52.261283,20.500108,--------- KAMPINOS -----------,2023-10-14 00:00:00.0
7732,6820,02,Wiejca II,0337,52.260955,20.502574,------- WILKOWA WIEŚ ---------,2023-10-14 00:00:00.0
7733,6821,01,Wiejca I,0337,52.259747,20.516941,--------- KAMPINOS -----------,2023-10-14 00:00:00.0
7734,6821,02,Wiejca I,0337,52.259457,20.519094,------- WILKOWA WIEŚ ---------,2023-10-14 00:00:00.0
7735,6822,01,Wilkowa Wieś II,0337,52.259057,20.525618,---------- WIEJCA ------------,2023-10-14 00:00:00.0
7736,6822,02,Wilkowa Wieś II,0337,52.258811,20.527946,---------- WILKÓW ------------,2023-10-14 00:00:00.0
7737,6823,01,Świerkowa,0337,52.256848,20.558166,---------- WILKÓW ------------,2023-10-14 00:00:00.0
7738,6823,02,Świerkowa,0337,52.256588,20.559776,----------- LESZNO -----------,2023-10-14 00:00:00.0
7739,6824,01,Czarna Droga,2112,52.256966,20.572171,---------- GRĄDY -------------,2023-10-14 00:00:00.0
7740,6824,02,Czarna Droga,2112,52.256840,20.572173,Leszno,2023-10-14 00:00:00.0
7741,6825,01,Wilkowa Wieś I,0337,52.258328,20.540116,---------- WIEJCA ------------,2023-10-14 00:00:00.0
7742,6825,02,Wilkowa Wieś I,0337,52.258187,20.541243,---------- WILKÓW ------------,2023-10-14 00:00:00.0
7743,6826,01,Przy Parku,2822,52.277297,20.804508,Lipków,2023-10-14 00:00:00.0
7744,6826,02,Przy Parku,2822,52.277907,20.804031,Hornówek,2023-10-14 00:00:00.0
7745,6826,03,Przy Parku,0143,52.277251,20.802580,Paschalisa-Jakubowicza,2023-10-14 00:00:00.0
7746,6826,04,Przy Parku,0143,52.277317,20.802445,Koczargi Stare,2023-10-14 00:00:00.0
7747,7001,01,Emilii Plater,0601,52.232947,21.002685,Dw.Centralny,2023-10-14 00:00:00.0
7748,7001,02,Emilii Plater,0601,52.233170,21.003070,Świętokrzyska,2023-10-14 00:00:00.0
7749,7001,03,Emilii Plater,0601,52.231963,21.003286,Dw.Centralny,2023-10-14 00:00:00.0
7750,7001,04,Emilii Plater,0601,52.232940,21.003190,Świętokrzyska,2023-10-14 00:00:00.0
7751,7001,05,Emilii Plater,0601,52.231438,21.003581,Dw.Centralny,2023-10-14 00:00:00.0
7752,7001,56,Emilii Plater,null,52.232930,21.003280,null,2023-10-14 00:00:00.0
7753,7001,58,Emilii Plater,null,52.232350,21.003580,null,2023-10-14 00:00:00.0
7754,7002,01,Dw.Centralny,0101,52.227890,21.003750,Emilii Plater,2023-10-14 00:00:00.0
7755,7002,02,Dw.Centralny,0101,52.228223,21.003378,al.Jana Pawła II,2023-10-14 00:00:00.0
7756,7002,03,Dw.Centralny,0110,52.229014,21.000793,Al.Jerozolimskie,2023-10-14 00:00:00.0
7757,7002,04,Dw.Centralny,0110,52.228990,21.001410,rondo ONZ,2023-10-14 00:00:00.0
7758,7002,05,Dw.Centralny,0302,52.227004,21.002083,Koszykowa,2023-10-14 00:00:00.0
7759,7002,06,Dw.Centralny,0101,52.227486,21.000096,______________________________,2023-10-14 00:00:00.0
7760,7002,07,Dw.Centralny,0101,52.228125,21.003818,Centrum,2023-10-14 00:00:00.0
7761,7002,08,Dw.Centralny,0101,52.227932,21.002737,pl.Starynkiewicza,2023-10-14 00:00:00.0
7762,7002,09,Dw.Centralny,0110,52.228113,21.001632,Koszykowa,2023-10-14 00:00:00.0
7763,7002,10,Dw.Centralny,0110,52.228777,21.001280,rondo ONZ,2023-10-14 00:00:00.0
7764,7002,11,Dw.Centralny,0601,52.229981,21.004410,Al.Jerozolimskie,2023-10-14 00:00:00.0
7765,7002,12,Dw.Centralny,0601,52.230520,21.004590,Świętokrzyska,2023-10-14 00:00:00.0
7766,7002,14,Dw.Centralny,0601,52.229572,21.005140,Świętokrzyska,2023-10-14 00:00:00.0
7767,7002,16,Dw.Centralny,0601,52.229563,21.005305,Świętokrzyska,2023-10-14 00:00:00.0
7768,7002,18,Dw.Centralny,0110,52.229510,21.001077,rondo ONZ,2023-10-14 00:00:00.0
7769,7002,21,Dw.Centralny,3541,52.229444,21.003724,Emilii Plater,2023-10-14 00:00:00.0
7770,7002,22,Dw.Centralny,3541,52.229385,21.003479,______________________________,2023-10-14 00:00:00.0
7771,7002,23,Dw.Centralny,3541,52.229250,21.002852,Emilii Plater,2023-10-14 00:00:00.0
7772,7002,24,Dw.Centralny,3541,52.229140,21.002331,______________________________,2023-10-14 00:00:00.0
7773,7002,25,Dw.Centralny,3541,52.229365,21.003778,Emilii Plater,2023-10-14 00:00:00.0
7774,7002,26,Dw.Centralny,3541,52.229321,21.003515,Emilii Plater,2023-10-14 00:00:00.0
7775,7002,27,Dw.Centralny,3541,52.229183,21.002897,Emilii Plater,2023-10-14 00:00:00.0
7776,7002,28,Dw.Centralny,3541,52.229066,21.002364,______________________________,2023-10-14 00:00:00.0
7777,7002,29,Dw.Centralny,3541,52.229286,21.003772,Emilii Plater,2023-10-14 00:00:00.0
7778,7002,30,Dw.Centralny,3541,52.229208,21.003465,Emilii Plater,2023-10-14 00:00:00.0
7779,7002,55,Dw.Centralny,null,52.226285,21.002532,null,2023-10-14 00:00:00.0
7780,7003,01,most Poniatowskiego,3557,52.234754,21.035783,rondo Waszyngtona,2023-10-14 00:00:00.0
7781,7003,02,most Poniatowskiego,3557,52.234776,21.034951,PKP Powiśle,2023-10-14 00:00:00.0
7782,7003,03,most Poniatowskiego,1536,52.235147,21.037292,rondo Waszyngtona,2023-10-14 00:00:00.0
7783,7003,04,most Poniatowskiego,1536,52.235012,21.036475,Muzeum Narodowe,2023-10-14 00:00:00.0
7784,7003,05,most Poniatowskiego,2538,52.233944,21.036950,Torwar,2023-10-14 00:00:00.0
7785,7003,06,most Poniatowskiego,2538,52.234568,21.038522,Metro Centrum Nauki Kopernik,2023-10-14 00:00:00.0
7786,7004,01,Noakowskiego,1211,52.222823,21.007699,pl.Konstytucji,2023-10-14 00:00:00.0
7787,7004,02,Noakowskiego,1211,52.222809,21.009242,Chałubińskiego,2023-10-14 00:00:00.0
7788,7004,51,Noakowskiego,null,52.222844,21.007369,null,2023-10-14 00:00:00.0
7789,7005,01,pl.Politechniki,1602,52.220031,21.011500,Metro Politechnika,2023-10-14 00:00:00.0
7790,7005,02,pl.Politechniki,1602,52.220071,21.010984,al.Niepodległości,2023-10-14 00:00:00.0
7791,7006,01,Metro Politechnika,0133,52.216862,21.013961,Marszałkowska,2023-10-14 00:00:00.0
7792,7006,01,Metro Politechnika,0133,52.217019,21.014412,Marszałkowska,2023-11-02 00:00:00.0
7793,7006,01,Metro Politechnika,0133,52.216862,21.013961,Marszałkowska,2023-11-21 00:00:00.0
7794,7006,02,Metro Politechnika,0133,52.217260,21.013801,GUS,2023-10-14 00:00:00.0
7795,7006,03,Metro Politechnika,1602,52.219940,21.014997,pl.Zbawiciela,2023-10-14 00:00:00.0
7796,7006,04,Metro Politechnika,1602,52.219933,21.016035,pl.Politechniki,2023-10-14 00:00:00.0
7797,7006,05,Metro Politechnika,2507,52.218744,21.015268,rondo Jazdy Polskiej,2023-10-14 00:00:00.0
7798,7006,07,Metro Politechnika,2507,52.219250,21.015343,rondo Jazdy Polskiej,2023-10-14 00:00:00.0
7799,7006,08,Metro Politechnika,2507,52.218088,21.015484,pl.Konstytucji,2023-10-14 00:00:00.0
7800,7006,09,Metro Politechnika,2507,52.219489,21.015401,rondo Jazdy Polskiej,2023-10-14 00:00:00.0
7801,7006,10,Metro Politechnika,2507,52.218539,21.015497,pl.Konstytucji,2023-10-14 00:00:00.0
7802,7006,12,Metro Politechnika,2507,52.218778,21.015517,pl.Konstytucji,2023-10-14 00:00:00.0
7803,7006,14,Metro Politechnika,2507,52.219201,21.015599,pl.Konstytucji,2023-10-14 00:00:00.0
7804,7006,51,Metro Politechnika,null,52.217019,21.014412,null,2023-10-14 00:00:00.0
7805,7008,02,Litewska,1503,52.216062,21.020286,pl.Zbawiciela,2023-10-14 00:00:00.0
7806,7009,01,Marszałkowska,0133,52.217931,21.020112,pl.Na Rozdrożu,2023-10-14 00:00:00.0
7807,7009,02,Marszałkowska,0133,52.218091,21.019708,Metro Politechnika,2023-10-14 00:00:00.0
7808,7010,02,pl.Zbawiciela,1503,52.218722,21.018728,pl.Konstytucji,2023-10-14 00:00:00.0
7809,7010,03,pl.Zbawiciela,1503,52.220712,21.017324,Nowowiejska,2023-10-14 00:00:00.0
7810,7010,04,pl.Zbawiciela,1503,52.219360,21.018170,pl.Konstytucji,2023-10-14 00:00:00.0
7811,7011,01,pl.Konstytucji,0003,52.222320,21.015754,Nowowiejska,2023-10-14 00:00:00.0
7812,7011,02,pl.Konstytucji,0003,52.222524,21.016560,Centrum,2023-10-14 00:00:00.0
7813,7011,03,pl.Konstytucji,1211,52.222789,21.014415,Mokotowska,2023-10-14 00:00:00.0
7814,7011,04,pl.Konstytucji,1811,52.223452,21.017100,Noakowskiego,2023-10-14 00:00:00.0
7815,7011,05,pl.Konstytucji,1503,52.223450,21.015524,pl.Zbawiciela,2023-10-14 00:00:00.0
7816,7011,06,pl.Konstytucji,0003,52.222855,21.016110,Hoża,2023-10-14 00:00:00.0
7817,7011,08,pl.Konstytucji,0003,52.222849,21.016379,Piękna,2023-10-14 00:00:00.0
7818,7011,09,pl.Konstytucji,0003,52.222628,21.015572,pl.Konstytucji,2023-10-14 00:00:00.0
7819,7011,10,pl.Konstytucji,0003,52.222300,21.016689,pl.Konstytucji,2023-10-14 00:00:00.0
7820,7012,01,Hoża,1503,52.225514,21.014105,pl.Konstytucji,2023-10-14 00:00:00.0
7821,7012,02,Hoża,1503,52.226693,21.013858,Centrum,2023-10-14 00:00:00.0
