,Lines,Lon,VehicleNumber,Time,Lat,Brigade,nearest_stop,distance_to_stop,is_at_stop
27010,115,21.1907845,4309,2024-02-19 10:27:14,52.1826217,3,2244,110.8099937928819,no
27012,168,21.1127561,4311,2024-02-19 10:27:14,52.2363672,6,2105,9.547614708028116,yes
27015,730,21.116733,4314,2024-02-19 10:26:58,52.234248,053,R-10,159.95121389054484,no
27016,168,21.1177674,4315,2024-02-19 10:27:14,52.2344357,08,R-10,167.9248614508119,no
27018,117,21.1024766,4317,2024-02-19 10:27:14,52.2221367,1,2148,14.806468675812715,yes
27019,183,21.1590332,4318,2024-02-19 10:27:14,52.255371,2,2449,29.65189095825188,no
27021,147,21.0429707,4320,2024-02-19 10:27:14,52.2384831,4,2399,135.34174729167628,no
27023,119,21.0524324,4322,2024-02-19 10:27:14,52.1985967,3,3060,71.49436515492364,no
27024,702,21.1741208,4323,2024-02-19 10:27:09,52.1582918,1,2453,47.66895569184112,no
27027,168,21.0458406,4326,2024-02-19 10:27:14,52.2067389,1,3058,27.928294595272188,no
27029,146,21.0525012,4328,2024-02-19 10:27:13,52.2503112,1,2120,4.699405719655428,yes
27031,207,20.9026977,4330,2024-02-19 10:27:14,52.1939476,06,4125,35.38674988360837,no
27032,197,20.9435809,4331,2024-02-19 10:27:14,52.2391599,5,5030,66.99192212038065,no
27033,249,20.8969395,4332,2024-02-19 10:27:14,52.2322404,678,,,no
27035,320,20.9220334,4334,2024-02-19 10:27:14,52.1965152,787,,,no
27037,129,20.9143192,4336,2024-02-19 10:27:14,52.2138209,3,4212,168.46845854282637,no
27038,197,20.9430604,4337,2024-02-19 10:27:14,52.2384101,2,5030,25.339004095157748,no
27039,122,20.9137562,4338,2024-02-19 10:27:13,52.2368819,7,5060,42.41619457762369,no
27040,255,20.9839656,4339,2024-02-19 10:27:14,52.2305897,2,5040,113.63015928028189,no
27042,181,20.96851,4401,2024-02-19 10:27:14,52.284287,3,6086,105.88612185330634,no
27043,134,21.061672,4402,2024-02-19 10:27:14,52.361824,3,1295,19.26956853679203,no
27045,123,21.0814492,4404,2024-02-19 10:27:11,52.2526965,5,2121,95.60683831968464,no
27046,197,21.0473752,4405,2024-02-19 10:27:14,52.2642179,2,R-13,75.2230762154335,no
27047,169,21.051819,4406,2024-02-19 10:27:13,52.252899,4,1028,10.596884673857573,yes
27050,197,20.971912,4409,2024-02-19 10:27:14,52.285809,7,6086,10.200666281425296,yes
27051,169,21.0419354,4410,2024-02-19 10:27:10,52.3002359,2,1152,15.760761230773992,no
27052,134,21.0413,4411,2024-02-19 10:27:11,52.302063,2,1260,602.5859682561111,no
27054,173,21.223417,4413,2024-02-19 10:27:09,52.248535,8,2281,207.00122767835947,no
27055,156,21.052134,4414,2024-02-19 10:27:14,52.25304,5,1028,11.53565120425606,yes
27056,173,21.217514,4415,2024-02-19 10:27:14,52.214428,10,2440,2.4055451199940303,yes
27063,156,20.956293,4422,2024-02-19 10:27:11,52.278492,2,6051,17.699412685507898,no
27065,122,20.9681002,4424,2024-02-19 10:27:14,52.2694722,014,R-19,198.11345963126797,no
27066,134,21.025335,4425,2024-02-19 10:27:12,52.297321,1,1086,2.96850702441549,yes
27067,156,20.946442,4426,2024-02-19 10:27:14,52.283337,3,6054,118.41348669664669,no
27068,173,21.233639,4427,2024-02-19 10:27:12,52.250031,2,2283,8.790771655335181,yes
27069,204,21.058464,4428,2024-02-19 10:27:14,52.301212,07,1165,1759.752046333061,no
27070,204,21.063822,4429,2024-02-19 10:27:13,52.325088,06,1183,33.96298456232993,no
27071,122,20.976164,4430,2024-02-19 10:27:14,52.289738,10,6082,17.1953630025621,no
27072,122,20.985655,4431,2024-02-19 10:27:14,52.26849,1,6003,24.391454802126837,no
27073,166,21.045931,4432,2024-02-19 10:27:12,52.188301,2,,,no
27075,197,20.948048,4434,2024-02-19 10:27:11,52.268517,6,6131,6.069406488199554,yes
27076,521,21.1192807,5201,2024-02-19 10:27:06,52.2378127,5,2014,16.90172529924277,no
27077,105,20.9304839,5202,2024-02-19 10:27:07,52.2236536,4,5021,28.920372604847433,no
27078,124,20.943391,5203,2024-02-19 10:27:05,52.175595,1,4015,16.46426941180892,no
27079,414,20.9212443,5204,2024-02-19 10:27:13,52.1964041,02,,,no
27081,184,20.947951,5206,2024-02-19 10:27:07,52.2366469,493,5019,2.8140882491276766,yes
27082,716,20.9307403,5207,2024-02-19 10:27:08,52.2249461,62,5011,1.3659388162295314,yes
27083,136,20.9846044,5208,2024-02-19 10:27:14,52.2017183,9,4032,44.490165627105604,no
27085,706,20.9440895,5211,2024-02-19 10:27:07,52.1754583,1,4015,35.020298076329766,no
27088,177,20.8687776,5214,2024-02-19 10:27:02,52.19215,07,4342,19.315157448710252,no
27089,517,21.0433886,5215,2024-02-19 10:27:08,52.2230204,3,7076,6.52581919904558,yes
27090,713,20.9218533,5216,2024-02-19 10:27:05,52.1969251,05,R-11,70.67162062428679,no
27091,713,20.9248461,5217,2024-02-19 10:27:05,52.2222663,3,5001,82.51009426782451,no
27093,188,20.9781826,5219,2024-02-19 10:27:08,52.1694046,5,4040,8.876390878701061,yes
27095,188,20.9780079,5221,2024-02-19 10:27:06,52.1695049,6,4040,17.097430431677036,no
27096,523,21.0141312,5222,2024-02-19 10:27:06,52.2172415,8,7006,22.66122913473575,no
27097,523,21.105446,5223,2024-02-19 10:27:13,52.246461,10,2109,42.045954900461695,no
27098,182,20.9803047,5224,2024-02-19 10:27:06,52.2165701,8,4121,44.89127875625518,no
27100,717,20.9632544,5226,2024-02-19 10:27:11,52.2173498,65,4045,60.13095037589638,no
27101,517,21.0205509,5227,2024-02-19 10:27:05,52.2320069,2,7033,181.69716489062841,no
27102,187,20.880586,5228,2024-02-19 10:27:13,52.197526,4,4218,22.711151554186014,no
27103,136,21.0282655,5229,2024-02-19 10:27:10,52.1507417,7,3133,122.16045665329699,no
27104,172,20.984735,5230,2024-02-19 10:27:03,52.201396,6,4032,71.6244742001056,no
27108,ZA1,20.9192007,5237,2024-02-19 10:27:07,52.1970952,02,,,no
27109,191,20.983601,5238,2024-02-19 10:27:02,52.218266,3,4003,21.355505208104486,no
27110,105,20.9004032,5239,2024-02-19 10:27:08,52.2389574,2,5050,46.35914999161366,no
27111,182,20.9913362,5240,2024-02-19 10:27:06,52.2165768,1,4029,34.13907234398948,no
27112,187,21.068938,5241,2024-02-19 10:27:09,52.181501,9,3065,7.4547606940338245,yes
27113,716,20.8784603,5242,2024-02-19 10:27:10,52.1991298,61,4127,8.713093631388926,yes
27114,717,20.9204208,5243,2024-02-19 10:27:06,52.1971043,64,R-11,168.4163406720744,no
27116,517,20.9083505,5245,2024-02-19 10:27:12,52.1958477,015,4094,326.0708681469432,no
27117,177,20.8679757,5246,2024-02-19 10:27:09,52.1935895,675,4343,41.777407422561204,no
27118,523,20.9132056,5247,2024-02-19 10:27:06,52.2518072,5,5063,49.38669330261605,no
27119,136,21.0530228,5248,2024-02-19 10:27:08,52.1460839,5,3142,39.78858507419558,no
27120,188,21.1240832,5249,2024-02-19 10:27:07,52.2422109,2,2397,9.563761276389684,yes
27122,719,20.9138768,5251,2024-02-19 10:27:13,52.2377542,4,5034,8.794238608297722,yes
27123,105,20.9004071,5252,2024-02-19 10:27:11,52.2389801,1,5050,44.957874254728985,no
27124,517,20.9432303,5253,2024-02-19 10:27:11,52.2057103,6,4047,5.615922423060312,yes
27125,191,20.9161854,5254,2024-02-19 10:27:10,52.2051211,5,4214,6.5251819208832105,yes
27126,401,21.0083142,5255,2024-02-19 10:27:10,52.1762598,3,,,no
27127,187,21.0497513,5257,2024-02-19 10:27:07,52.2015373,10,3059,9.537536456420492,yes
27129,184,20.93137,5259,2024-02-19 10:27:01,52.266721,5,5065,139.4499085172752,no
27131,138,21.037544,5401,2024-02-19 10:27:14,52.251892,1,1002,72.46431773485969,no
27132,132,20.968826,5402,2024-02-19 10:27:12,52.2720402,2,6005,25.50051158719715,no
27133,160,21.0550392,5403,2024-02-19 10:27:14,52.2690802,519,1136,140.52093671741335,no
27134,509,21.102098,5404,2024-02-19 10:27:14,52.222061,3,2148,12.779301701974056,yes
27135,120,21.054167,5405,2024-02-19 10:27:13,52.345718,5,1688,7.241487249895354,yes
27136,112,20.926529,5406,2024-02-19 10:27:14,52.262955,3,5062,1.8965447133280366,yes
27138,145,21.018568,5408,2024-02-19 10:27:10,52.291294,4,1158,76.04127032771996,no
27139,738,21.074688,5409,2024-02-19 10:27:11,52.286335,3,1060,0.2947652446758107,yes
27140,102,21.084841,5411,2024-02-19 10:27:12,52.250301,547,2113,28.68204953167425,no
27141,509,20.953743,5412,2024-02-19 10:27:12,52.317863,8,1277,64.83036191613331,no
27142,500,20.983271,5413,2024-02-19 10:27:14,52.25457,1,7091,78.67918270697716,no
27144,518,20.960806,5415,2024-02-19 10:27:14,52.316723,6,1256,47.43976155816418,no
27145,160,21.046408,5416,2024-02-19 10:27:12,52.273483,517,1138,8.977353311670788,yes
27146,245,21.0437994,5417,2024-02-19 10:27:13,52.2657199,05,R-13,365.02897419010105,no
27147,509,20.959278,5418,2024-02-19 10:27:10,52.316425,12,1256,20.41377576357542,no
27148,162,21.049034,5419,2024-02-19 10:27:13,52.206001,1,3058,37.59593331525891,no
27149,132,21.066616,5420,2024-02-19 10:27:13,52.314026,5,1524,6.890647013811271,yes
27153,Z26,21.0471367,5425,2024-02-19 10:27:14,52.2648455,04,R-13,145.3871953300331,no
27156,145,21.127237,5428,2024-02-19 10:27:14,52.257137,6,2075,99.26487697950009,no
27157,511,20.9725402,5429,2024-02-19 10:27:14,52.3200729,2,1020,66.24868402850691,no
27158,190,20.9259,5430,2024-02-19 10:27:12,52.234,11,5104,9.120012248568298,yes
27159,527,21.0684211,5431,2024-02-19 10:27:14,52.3234424,516,1182,3.746366371873178,yes
27161,199,21.179701,5433,2024-02-19 10:27:13,52.269131,3,2451,4.195315484022116,yes
27163,511,20.92901,5435,2024-02-19 10:27:14,52.291035,1,6059,74.67473489208916,no
27164,112,20.939192,5436,2024-02-19 10:27:07,52.277603,2,6023,52.74928068509036,no
27165,190,20.899895,5437,2024-02-19 10:27:14,52.239433,8,5050,94.7890850757076,no
27166,120,21.0514974,5438,2024-02-19 10:27:14,52.2922209,8,1146,75.67455931702969,no
27167,738,21.196016,5439,2024-02-19 10:27:13,52.403561,5,1680,7.325550019754938,yes
27170,199,21.1047439,5442,2024-02-19 10:27:09,52.2947085,2,1329,56.239124445748025,no
27171,731,20.949108,5443,2024-02-19 10:27:13,52.346336,478,1026,7.416867191255229,yes
27172,512,21.05204,5444,2024-02-19 10:27:14,52.283985,4,1151,21.14237993183128,no
27173,527,21.061272,5445,2024-02-19 10:27:13,52.307388,515,1280,235.98214444301905,no
27175,512,21.052164,5447,2024-02-19 10:27:11,52.252937,2,1028,7.572189701912661,yes
27178,731,20.968246,5450,2024-02-19 10:27:10,52.327389,499,1021,46.50113155970817,no
27179,509,21.029678,5451,2024-02-19 10:27:13,52.256104,14,1003,320.7261872839795,no
27181,120,21.058653,5453,2024-02-19 10:27:13,52.301792,4,1179,40.723802363221886,no
27182,120,21.0577311,5454,2024-02-19 10:27:12,52.2699094,3,1136,11.505836301186736,yes
27183,120,21.0509,5455,2024-02-19 10:27:11,52.2526,2,1028,11.135685918609195,yes
27184,190,20.926268,5456,2024-02-19 10:27:13,52.234097,1,5104,28.022424157548546,no
27185,731,20.940107,5457,2024-02-19 10:27:13,52.411812,479,1375,21.576573570715677,no
27186,245,21.081257,5458,2024-02-19 10:27:14,52.286598,1,1304,44.200982254029135,no
27187,240,21.1188259,5459,2024-02-19 10:27:11,52.3382471,3,1240,13.115871442977694,yes
27188,723,20.998993,5460,2024-02-19 10:27:13,52.294086,470,1013,60.35577113195835,no
27189,175,21.012774,5870,2024-02-19 10:27:10,52.243244,408,7027,15.090221292223923,no
27190,175,21.003998,5871,2024-02-19 10:27:08,52.228048,407,7002,24.41799997800441,no
27191,503,21.0354301,5872,2024-02-19 10:27:14,52.20148,1,,,no
27192,128,20.963696,5873,2024-02-19 10:27:11,52.207722,411,4119,6.748720876966542,yes
27193,503,21.040863,5875,2024-02-19 10:27:11,52.170723,12,,,no
27195,503,21.026632,5878,2024-02-19 10:27:14,52.212585,6,,,no
27197,128,21.0179591,5880,2024-02-19 10:27:13,52.2367062,333,7049,67.43160345263894,no
27198,127,21.0360859,5881,2024-02-19 10:27:14,52.2321157,3,7065,34.379760037545566,no
27199,503,21.046919,5882,2024-02-19 10:27:10,52.150845,11,,,no
27201,519,21.01272,5884,2024-02-19 10:27:12,52.227852,6,7013,147.03808457276074,no
27202,128,21.012987,5885,2024-02-19 10:27:10,52.243019,402,7027,14.587973219838643,yes
27203,519,21.020702,5886,2024-02-19 10:27:14,52.211678,7,3480,99.12340056147707,no
27204,519,21.077379,5887,2024-02-19 10:27:12,52.16761,5,3043,58.24701518472363,no
27205,503,21.004578,5888,2024-02-19 10:27:13,52.255543,3,,,no
27206,127,20.978004,5889,2024-02-19 10:27:10,52.221962,2,4042,29.101777373739637,no
27208,127,20.895462,5891,2024-02-19 10:27:12,52.208836,9,4224,4.122143053472639,yes
27209,128,21.018042,5892,2024-02-19 10:27:13,52.231358,400,7033,7.110202958840925,yes
27210,175,20.978275,5893,2024-02-19 10:27:12,52.16951,405,4040,4.511613004865678,yes
27211,127,21.006044,5894,2024-02-19 10:27:11,52.228539,6,7002,172.5805175570598,no
27212,128,20.990263,5896,2024-02-19 10:27:12,52.216934,334,4029,3.5229154539043317,yes
27214,503,21.049919,5898,2024-02-19 10:27:13,52.144608,10,,,no
27215,519,21.084129,5899,2024-02-19 10:27:10,52.167877,8,3044,17.522988269859024,no
27216,116,21.052687,5900,2024-02-19 10:27:14,52.184666,4,,,no
27217,116,21.08061,5901,2024-02-19 10:26:59,52.167013,5,,,no
27218,128,21.0127,5902,2024-02-19 10:27:10,52.2434,401,7027,32.367264664075456,no
27219,116,20.9244384,5903,2024-02-19 10:27:13,52.27274,737,,,no
27220,128,20.96347,5904,2024-02-19 10:27:14,52.207806,707,4119,14.93403520301298,yes
27222,158,21.035683,5906,2024-02-19 10:27:10,52.234772,3,7003,7.1193616966996265,yes
27224,158,21.117651,5908,2024-02-19 10:27:13,52.233776, ,R-10,94.36047508837216,no
27227,175,21.116771,5911,2024-02-19 10:27:11,52.233961,706,R-10,130.0038772100449,no
27230,111,21.063074,5914,2024-02-19 10:27:13,52.228558,8,2097,3.309793069032621,yes
27231,175,21.0128435,5915,2024-02-19 10:27:06,52.2430079,409,7027,11.616762941169707,yes
27232,180,20.9249,5916,2024-02-19 10:27:11,52.2724,13,,,no
27233,180,21.01804,5917,2024-02-19 10:27:13,52.236523,433,,,no
27235,503,21.035297,5920,2024-02-19 10:27:11,52.167515,8,,,no
27236,111,20.979105,5921,2024-02-19 10:27:13,52.244362,2,5157,15.730285266559314,no
27237,116,20.924757,5922,2024-02-19 10:27:12,52.272415,15,,,no
27238,128,20.973776,5923,2024-02-19 10:27:10,52.205124,410,4107,9.806299113584998,yes
27240,503,21.014606,5925,2024-02-19 10:27:14,52.243221,2,,,no
27241,180,21.084063,5926,2024-02-19 10:27:11,52.167885,7,,,no
27242,116,21.0319,5927,2024-02-19 10:27:10,52.2053,3,,,no
27243,116,21.0677,5928,2024-02-19 10:27:14,52.1703,8,,,no
27244,503,21.002285,5929,2024-02-19 10:27:10,52.254749,4,,,no
27245,111,21.071438,5930,2024-02-19 10:27:12,52.225056,5,2143,59.41987236591077,no
27246,116,20.985128,5931,2024-02-19 10:27:14,52.269123,12,,,no
27247,111,21.050856,5932,2024-02-19 10:27:14,52.23827,4,2131,68.95012507396213,no
27248,116,20.98571,5933,2024-02-19 10:27:10,52.269012,17,,,no
27249,128,20.989313,5934,2024-02-19 10:27:10,52.219414,412,4028,49.86034094978943,no
27250,175,20.973713,5935,2024-02-19 10:27:14,52.170647,404,4201,5.542475572032264,yes
27251,111,21.102219,5936,2024-02-19 10:27:13,52.222164,7,2148,3.8706545063429383,yes
27252,175,21.013496,5937,2024-02-19 10:27:12,52.230137,403,7013,28.419968280458647,no
27253,175,20.985214,5938,2024-02-19 10:27:13,52.201569,701,4032,3.777985110518274,yes
27255,180,21.057262,5940,2024-02-19 10:27:10,52.192532,5,,,no
27256,180,21.017855,5941,2024-02-19 10:27:10,52.237415,10,,,no
27257,151,21.116659,5942,2024-02-19 10:27:12,52.234726,07,R-10,211.43222645679498,no
27259,180,21.0557,5944,2024-02-19 10:27:13,52.1934,438,,,no
27260,116,21.08387,5945,2024-02-19 10:27:11,52.168045,6,,,no
27262,507,21.116563,5947,2024-02-19 10:27:09,52.234825,010,R-10,213.50378613235532,no
27264,111,21.0034,5949,2024-02-19 10:27:11,52.2423,10,7016,125.0638381320999,no
27266,127,20.960363,5951,2024-02-19 10:27:11,52.215824,7,4045,79.6993770257838,no
27268,518,20.966394,5954,2024-02-19 10:27:10,52.271015,7,6005,224.98394095608538,no
27269,180,20.988323,5955,2024-02-19 10:27:10,52.247246,11,,,no
27270,518,20.9421,5956,2024-02-19 10:27:14,52.3346,5,1253,8.479024120392738,yes
27271,503,20.995353,5957,2024-02-19 10:27:00,52.186656,013,,,no
27273,116,20.9249272,5959,2024-02-19 10:27:07,52.2723044,14,,,no
27275,180,20.945679,5961,2024-02-19 10:27:12,52.266106,14,,,no
27276,127,20.923779,5962,2024-02-19 10:27:13,52.208256,1,4103,74.26894029619285,no
27277,518,20.969696,5963,2024-02-19 10:27:12,52.274884,3,6075,236.92921941962294,no
27278,518,21.020716,5964,2024-02-19 10:27:13,52.232059,1,7042,58.31573688488384,no
27280,180,20.962067,5966,2024-02-19 10:27:13,52.258732,12,,,no
27281,111,20.979433,5967,2024-02-19 10:27:13,52.244396,1,5157,7.084832107553285,yes
27283,180,21.012075,5969,2024-02-19 10:27:11,52.26152,9,,,no
27284,111,21.046433,5970,2024-02-19 10:27:10,52.264935,011,R-13,177.16707519252392,no
27290,111,21.013886,5976,2024-02-19 10:27:14,52.240677,3,7044,197.8639609087771,no
27291,116,21.023453,5977,2024-02-19 10:27:11,52.226666,2,,,no
27293,180,21.023544,5979,2024-02-19 10:27:13,52.226082,9,,,no
27294,116,21.083834,5980,2024-02-19 10:27:12,52.168255,7,,,no
27295,180,21.084064,5981,2024-02-19 10:27:01,52.167763,6,,,no
27296,111,21.0447217,5982,2024-02-19 10:27:14,52.2654369,6,R-13,296.8476356191843,no
27297,518,21.023691,5983,2024-02-19 10:27:08,52.228116,2,7040,27.451985984357528,no
27299,116,21.013073,5985,2024-02-19 10:27:13,52.24609,11,,,no
27301,116,20.943624,5987,2024-02-19 10:27:11,52.277477,16,,,no
27302,116,20.944843,5988,2024-02-19 10:27:12,52.277264,13,,,no
27304,503,21.011621,5990,2024-02-19 10:27:12,52.246456,5,,,no
27306,180,20.961145,5992,2024-02-19 10:27:13,52.259293,1,,,no
27307,127,21.020491,5993,2024-02-19 10:27:11,52.243153,4,7100,6.588982904907915,yes
27308,503,21.042706,5994,2024-02-19 10:26:55,52.147501,9,,,no
27310,175,20.982662,5996,2024-02-19 10:27:14,52.195595,406,4034,2.944310251248629,yes
27311,518,20.957251,5997,2024-02-19 10:27:12,52.313244,4,1251,33.0178236748744,no
27313,116,21.024376,5999,2024-02-19 10:27:14,52.222702,10,,,no
27317,L18,20.8128636,60054,2024-02-19 10:27:13,52.3127785,2,6139,36.78649908343361,no
27318,L18,20.8323096,60055,2024-02-19 10:27:12,52.2702565,1,6814,123.36774498834116,no
27319,L29,20.4627913,60056,2024-02-19 10:27:12,52.2678921,1,6817,24.260784357646447,no
27320,L-6,20.6955105,60057,2024-02-19 10:26:50,52.2454416,1,,,no
27321,L-7,20.8866605,60058,2024-02-19 10:27:12,52.3332563,2,,,no
27323,L-7,20.8471215,60060,2024-02-19 10:27:00,52.3412975,1,,,no
27324,ZA1,20.922596,6200,2024-02-19 10:27:05,52.196114,03,,,no
27325,191,20.984026,6201,2024-02-19 10:27:14,52.21978,2,4003,79.76172219592807,no
27326,401,20.9232201,6202,2024-02-19 10:27:13,52.1973942,2,,,no
27327,721,20.920155,6203,2024-02-19 10:27:14,52.19651,02,R-11,177.47940956044698,no
27330,401,21.040849,6206,2024-02-19 10:27:08,52.154956,4,,,no
27331,171,21.000347,6207,2024-02-19 10:27:14,52.244167,4,,,no
27332,187,20.895226,6208,2024-02-19 10:27:14,52.19315,1,4123,38.45746771373221,no
27334,177,20.900976,6210,2024-02-19 10:27:13,52.239212,1,5050,6.193772831429941,yes
27335,317,20.920277,6212,2024-02-19 10:27:14,52.196529,07,,,no
27337,186,21.001965,6214,2024-02-19 10:27:12,52.217133,018,4108,1678.9311923023326,no
27339,517,20.9657584,6216,2024-02-19 10:27:14,52.2180277,1,4044,7.068789135922671,yes
27340,401,20.920227,6217,2024-02-19 10:27:12,52.196709,025,,,no
27341,177,20.920441,6218,2024-02-19 10:27:13,52.196678,09,R-11,157.81744068366328,no
27342,188,21.0914112,6219,2024-02-19 10:27:14,52.2499919,1,2111,6.588351976804621,yes
27343,182,20.9223064,6220,2024-02-19 10:27:14,52.196121,012,R-11,53.269057359361796,no
27344,177,20.921768,6221,2024-02-19 10:27:09,52.196384,08,R-11,71.25068579314087,no
27345,184,20.920073,6222,2024-02-19 10:27:12,52.196606,010,R-11,182.77106640354236,no
27346,401,20.91935,6223,2024-02-19 10:27:07,52.196796,025,,,no
27347,172,20.9210749,6224,2024-02-19 10:27:13,52.1971661,010,R-11,130.20834688772692,no
27349,401,20.862326,6226,2024-02-19 10:27:10,52.190361,9,,,no
27350,105,20.978958,6227,2024-02-19 10:26:58,52.229366,5,5041,27.611958211733405,no
27351,523,20.921938,6228,2024-02-19 10:27:13,52.196262,025,R-11,67.14947703148044,no
27352,517,20.888662,6229,2024-02-19 10:27:12,52.189873,7,4110,84.5722286887763,no
27353,733,20.887711,6230,2024-02-19 10:27:14,52.145432,507,4018,3942.4487730210694,no
27354,717,20.920124,6231,2024-02-19 10:27:13,52.196625,069,R-11,179.297591822043,no
27357,401,20.9223707,6235,2024-02-19 10:27:14,52.1962334,023,,,no
27358,523,21.065443,6236,2024-02-19 10:27:12,52.229176,14,2097,129.74618617986073,no
27360,186,20.91983,6238,2024-02-19 10:27:13,52.19746,019,R-11,220.91911340552815,no
27361,706,20.902353,6239,2024-02-19 10:27:10,52.139832,2,4166,23.652471875262577,no
27362,177,20.89641,6240,2024-02-19 10:27:10,52.217148,3,5192,4.7890645666520015,yes
27363,148,20.921461,6241,2024-02-19 10:27:13,52.196449,011,R-11,89.56249179647419,no
27364,124,20.939205,6242,2024-02-19 10:27:14,52.159767,2,4021,188.32399073975643,no
27366,414,20.921726,6244,2024-02-19 10:27:14,52.196358,01,,,no
27375,L14,21.1327803,70033,2024-02-19 10:27:11,52.0943633,1,3186,147.22060803515498,no
